id,gameId,name,publisher,platforms,preorder,price0,edition_prices,edition_names,hasRusVoice,hasRusText,subscriptions,url,releaseDate,genre,pegi,content,isDemo,imageCount
6760,PPSA28159,"Folly of the Wizards","NUMSKULL GAMES LTD","PS5",Нет,1.299,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10013976,2025-09-18,"Adventure",PEGI_16,"Стандартное издание",—,11
6761,PPSA05626,"Fobia - St. Dinfna Hotel","Maximum Entertainment","PS5",Нет,1.049,00 TL,"Standard: 1.049,00 TL; Standard: 1.049,00 TL","Standard; Standard",Нет,Да,"",https://store.playstation.com/en-tr/concept/10004006,2022-06-28,"Horror",PEGI_16,"Стандартное издание",—,14
6762,PPSA02490,"FORECLOSED","Silver Lining Interactive LTD","PS5",Нет,699,00 TL,"FORECLOSED: 699,00 TL; FORECLOSED: 699,00 TL","FORECLOSED; FORECLOSED",Нет,Да,"",https://store.playstation.com/en-tr/concept/10001120,2021-08-11,"Action",PEGI_16,"Стандартное издание",—,16
6763,CUSA17957,"Football Game","Ratalaika Games SL","PS4",Нет,43,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/235177,2019-11-06,"Adventure",PEGI_16,"Стандартное издание",—,8
6764,CUSA15838,"FOCUS on YOU","Smilegate Holdings, Inc., Megaport Branch","PS4",Нет,1.749,00 TL,"FOCUS on YOU Complete Edition: 1.949,00 TL; FOCUS on YOU: 1.749,00 TL","FOCUS on YOU Complete Edition; FOCUS on YOU",Нет,Нет,"",https://store.playstation.com/en-tr/concept/233156,2019-07-08,"Adventure",PEGI_3,"Стандартное издание",—,7
6765,PPSA37488,"FORENSIC - M.E. Protocol","JANDUSOFT S.L.","PS5",Нет,537,00 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/10019410,2026-05-28,"Adventure",PEGI_18,"Стандартное издание",—,13
6766,CUSA29744,"Forest Camp Story","KAIROSOFT CO.,LTD","PS4",Нет,549,00 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/10003553,2023-02-08,"Simulation",PEGI_3,"Стандартное издание",—,12
6767,CUSA15207,"Football, Tactics & Glory","Toplitz Productions","PS4",Нет,1.749,00 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/233499,2020-01-21,"Sport",PEGI_3,"Стандартное издание",—,11
6768,PPSA34937,"Forest of Deceit","POLYCRUNCH GAMES LIMITED","PS5",Нет,429,00 TL,"Forest of Deceit: 429,00 TL; Forest of Deceit: 429,00 TL","Forest of Deceit; Forest of Deceit",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10017743,2026-07-12,"Party",PEGI_3,"Стандартное издание",—,12
6769,PPSA17582,"Forest Farm","Tonic Games Australia Pty Ltd","PS5",Нет,849,00 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/10007921,2024-03-28,"Family",PEGI_3,"Стандартное издание",—,16
6770,CUSA32773,"Forest Golf Planner","KAIROSOFT CO.,LTD","PS4",Нет,515,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10004720,2024-02-21,"Simulation",PEGI_3,"Стандартное издание",—,12
6771,PPSA27993,"Fomography","DANGEN ENTERTAINMENT","PS5",Нет,849,00 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/10013846,2025-05-28,"Adventure",PEGI_7,"Стандартное издание",—,13
6772,CUSA04691,"Forestry 2017 - The Simulation","Iridium Media Group GmbH","PS4",Нет,849,00 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/217089,2016-10-28,"Simulation",PEGI_3,"Стандартное издание",—,10
6773,PPSA37912,"Forgotlings","HITCENTS.COM, INC.","PS5",Нет,849,00 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/10016145,2026-06-18,"Action",PEGI_12,"Стандартное издание",—,17
6774,CUSA06146,"Fort Defense North Menace","4HIT LTD","PS4",Нет,300,00 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/214284,2017-10-24,"Strategy",PEGI_7,"Стандартное издание",—,5
6775,PPSA17110,"ForeVR Cornhole","ForeVR Games Inc.","PS5",Нет,429,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10008659,2024-06-21,"Sport",PEGI_3,"Стандартное издание",—,7
6776,PPSA18758,"Forklift Extreme: Deluxe Edition","Jozef Debecki","PS5",Нет,649,00 TL,"Forklift Extreme: Deluxe Edition: 649,00 TL; Forklift Extreme: Deluxe Edition: 649,00 TL","Forklift Extreme: Deluxe Edition; Forklift Extreme: Deluxe Edition",Нет,Да,"",https://store.playstation.com/en-tr/concept/10009004,2023-10-12,"Educational",PEGI_3,"Стандартное издание",—,16
6777,PPSA24536,"Forests, Fields and Fortresses PS4® & PS5®","Ratalaika Games SL","PS4, PS5",Нет,175,00 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/10011773,2024-08-29,"Strategy",PEGI_3,"Стандартное издание",—,13
6778,PPSA19738,"Forrader Hero PS4® & PS5®","Ratalaika Games SL","PS4, PS5",Нет,86,00 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/10009643,2024-03-28,"Action",PEGI_16,"Стандартное издание",—,13
6779,PPSA15985,"Forklift 2024 - The Simulation","DANIEL WENGENROTH","PS5",Нет,649,00 TL,"Forklift 2024 - The Simulation: 649,00 TL; Forklift 2024 - The Simulation: 649,00 TL","Forklift 2024 - The Simulation; Forklift 2024 - The Simulation",Нет,Да,"",https://store.playstation.com/en-tr/concept/10008200,2023-05-24,"Driving/Racing",PEGI_3,"Стандартное издание",—,13
6780,CUSA55896,"Forklift 2025 Simulator","Christopher Ikeda","PS4",Нет,274,50 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10016194,2025-10-08,"Unique",PEGI_3,"Стандартное издание",—,17
6781,CUSA00471,"forma.8","MIXEDBAG SRL","PS4",Нет,429,00 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/201623,2017-02-22,"Adventure",PEGI_7,"Стандартное издание",—,12
6782,PPSA17108,"ForeVR Pool","ForeVR Games Inc.","PS5",Нет,949,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10008662,2023-12-03,"Sport",PEGI_3,"Стандартное издание",—,11
6783,CUSA40247,"Forgive Me Father","Fulqrum Publishing Ltd.","PS4",Нет,1.079,00 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/10007143,2023-09-28,"Shooter",PEGI_18,"Стандартное издание",—,13
6784,PPSA17112,"ForeVR Bowl","ForeVR Games Inc.","PS5",Нет,949,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10004228,2023-12-19,"Casual",PEGI_3,"Стандартное издание",—,12
6785,CUSA19040,"FORM","Charm Games Inc","PS4",Нет,649,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10000516,2020-04-06,"Adventure",PEGI_7,"Стандартное издание",—,5
6786,PPSA05790,"Forgotten Hill Disillusion PS4 & PS5","Ratalaika Games SL","PS4, PS5",Нет,215,00 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/10004114,2021-12-16,"Adventure",PEGI_12,"Стандартное издание",—,13
6787,CUSA38314,"Formula Retro Racing - World Tour","Repixel8 Ltd","PS4",Нет,816,00 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/10006414,2023-04-20,"Driving/Racing",PEGI_3,"Стандартное издание",—,12
6788,CUSA51178,"Forgotten Fields","Nejcraft","PS4",Нет,472,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10012518,2025-05-14,"Casual",PEGI_12,"Стандартное издание",—,16
6789,CUSA46588,"ForRace GT2D","Kanuni games oyun YAZILIM VE Pazarlama Ticaret limited Sirketi","PS4",Нет,595,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10008734,2024-03-13,"Driving/Racing",PEGI_3,"Стандартное издание",—,17
6790,PPSA35481,"For Luna the Bell Tolls","Moesoft Limited","PS5",Нет,1.160,00 TL,"For Luna the Bell Tolls: 1.160,00 TL; For Luna the Bell Tolls: 1.160,00 TL","For Luna the Bell Tolls; For Luna the Bell Tolls",Нет,Да,"",https://store.playstation.com/en-tr/concept/10018251,2026-04-25,"Adventure",PEGI_3,"Стандартное издание",—,13
6791,CUSA29612,"Formula Retro Racing","Repixel8 Ltd","PS4",Нет,209,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10002219,2021-11-25,"Driving/Racing",PEGI_3,"Стандартное издание",—,10
6792,PPSA36637,"Fortnite Save the World","Epic Games Inc.","PS5",Нет,Free,"","",Да,Да,"",https://store.playstation.com/en-tr/concept/10018941,2026-04-16,"Action",PEGI_12,"Стандартное издание",—,14
6793,CUSA08146,"Forgotton Anne","Forgotton Anne ApS","PS4",Нет,816,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/229091,2018-05-14,"Adventure",PEGI_12,"Стандартное издание",—,12
6794,PPSA25674,"For the Warp","ImaginationOverflow","PS5",Нет,629,00 TL,"For the Warp: 629,00 TL; For the Warp: 629,00 TL","For the Warp; For the Warp",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10010120,2024-10-30,"Strategy",PEGI_7,"Стандартное издание",—,12
6795,PPSA21876,"Fortress Challenge - Fort Boyard","Microids","PS4, PS5",Нет,279,80 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10010532,2024-06-26,"Family",PEGI_3,"Стандартное издание",—,10
6796,CUSA56635,"Fox's Zen House","TERNOX","PS4",Нет,64,00 TL,"Fox's Zen House: 64,00 TL; Idle Bundle: Fox's Zen House + Finger Fitness: 85,00 TL","Fox's Zen House; Idle Bundle: Fox's Zen House + Finger Fitness",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10016831,2025-10-12,"Arcade",PEGI_3,"Стандартное издание",—,13
6797,CUSA05901,"Fragments of Him","SASSYBOT STUDIO","PS4",Нет,349,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/221888,2017-09-26,"Adventure",PEGI_16,"Стандартное издание",—,7
6798,CUSA44894,"Freddi Fish 2: The Case of The Haunted Schoolhouse","UFO Interactive Games","PS4",Нет,525,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10009082,2024-05-02,"Adventure",PEGI_3,"Стандартное издание",—,13
6799,PPSA27750,"Foto Boy: Flashstar PS4® & PS5®","Gamuzumi","PS4, PS5",Нет,209,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10013634,2025-05-22,"Adventure",PEGI_16,"Стандартное издание",—,13
6800,PPSA30695,"Frame Cat PS4® & PS5®","Xeneder Team","PS4, PS5",Нет,215,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10015477,2025-06-22,"Adventure",PEGI_3,"Стандартное издание",—,10
6801,CUSA27105,"Four Kings: Video Poker","Digital Leisure Inc.","PS4",Нет,215,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10002536,2021-06-08,"Casual",PEGI_18,"Стандартное издание",—,12
6802,CUSA18388,"Freakout: Calamity TV Show","JANDUSOFT S.L.","PS4",Нет,472,00 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/235424,2020-04-16,"Action",PEGI_16,"Стандартное издание",—,9
6803,PPSA33739,"Fred and Jeff: The Atomic Sulfate PS4® & PS5®","Ratalaika Games SL","PS4, PS5",Нет,154,20 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10017165,2026-01-29,"Adventure",PEGI_12,"Стандартное издание",—,14
6804,PPSA17895,"Fortress S","CFK Co., Ltd.","PS5",Нет,699,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10008800,2024-03-27,"Arcade",PEGI_7,"Стандартное издание",—,15
6805,PPSA27749,"Foto Boy: A New Job PS4® & PS5®","Gamuzumi","PS4, PS5",Нет,209,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10013633,2025-02-27,"Adventure",PEGI_16,"Стандартное издание",—,13
6806,PPSA35027,"Forward to the sky","COSEN CO., LTD.","PS5",Нет,1.749,00 TL,"Forward to the sky: 1.749,00 TL; Forward to the sky: 1.749,00 TL","Forward to the sky; Forward to the sky",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10010177,2026-07-08,"Adventure",PEGI_7,"Стандартное издание",—,15
6807,PPSA21933,"FoxyRush PS4® & PS5®","Ratalaika Games SL","PS4, PS5",Нет,86,00 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/10010562,2024-05-16,"Casual",PEGI_3,"Стандартное издание",—,13
6808,CUSA26249,"Fort Triumph","CookieByte Entertainment Ltd.","PS4",Нет,849,00 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/10002184,2021-08-13,"Strategy",PEGI_12,"Стандартное издание",—,17
6809,CUSA11446,"Fractured Minds","WIRED PRODUCTIONS LIMITED","PS4",Нет,85,00 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/231839,2019-11-15,"Adventure",PEGI_7,"Стандартное издание",—,7
6810,PPSA09560,"Frank and Drake","Chorus Worldwide Games","PS4, PS5",Нет,549,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10005893,2023-07-19,"Adventure",PEGI_16,"Стандартное издание",—,13
6811,CUSA12044,"FOX n FORESTS","astragon Entertainment GmbH","PS4",Нет,429,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/232156,2018-05-16,"Adventure",PEGI_7,"Стандартное издание",—,12
6812,CUSA44923,"Freddi Fish 5: The Case of the Creature of Coral Cove","UFO Interactive Games","PS4",Нет,525,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10009105,2024-05-02,"Adventure",PEGI_3,"Стандартное издание",—,13
6813,CUSA44896,"Freddi Fish 4: The Case of The Hogfish Rustlers of Briny Gulch","UFO Interactive Games","PS4",Нет,525,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10009083,2023-12-14,"Adventure",PEGI_3,"Стандартное издание",—,13
6814,CUSA10718,"Fossil Hunters","Smiling Buddha Games, LLC","PS4",Нет,601,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/231081,2018-09-11,"Adventure",PEGI_3,"Стандартное издание",—,8
6815,PPSA27824,"Freddi Fish Collection","UFO Interactive Games","PS5",Нет,1.749,00 TL,"Freddi Fish Collection: 1.749,00 TL; Freddi Fish Collection: 1.749,00 TL","Freddi Fish Collection; Freddi Fish Collection",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10010196,2025-02-10,"Adventure",PEGI_3,"Стандартное издание",—,13
6816,CUSA44891,"Freddi Fish and the Case of the Missing Kelp Seeds","UFO Interactive Games","PS4",Нет,525,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10009081,2024-02-29,"Adventure",PEGI_3,"Стандартное издание",—,13
6817,CUSA35523,"Freddi Fish 3: The Case of the Stolen Conch Shell","UFO Interactive Games","PS4",Нет,525,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10005745,2022-11-02,"Adventure",PEGI_3,"Стандартное издание",—,12
6818,PPSA26091,"Fossilfuel 2","DangerousBob Studio LLC","PS5",Нет,699,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10012556,2024-11-29,"Horror",PEGI_18,"Стандартное издание",—,8
6819,PPSA02654,"Freddy Spaghetti PS4 & PS5","Ratalaika Games SL","PS4, PS5",Нет,175,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10000995,2020-12-15,"Casual",PEGI_3,"Стандартное издание",—,13
6820,CUSA17369,"FREEDIVER: Triton Down","ARCHIACT INTERACTIVE LTD","PS4",Нет,649,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/234922,2020-03-02,"Action",PEGI_12,"Стандартное издание",—,7
6821,CUSA08900,"Frisky Business","DIGERATI DISTRIBUTION","PS4",Нет,429,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/227120,2017-08-02,"Action",PEGI_18,"Стандартное издание",—,12
6822,CUSA39281,"Frido","BIG WAY LLC","PS4",Нет,175,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10006843,2023-01-19,"Arcade",PEGI_3,"Стандартное издание",—,16
6823,PPSA08998,"Freezer Pops PS4 & PS5","eastasiasoft","PS4, PS5",Нет,349,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10005654,2022-09-29,"Adventure",PEGI_16,"Стандартное издание",—,17
6824,CUSA41040,"Frog Hop","Tiny Warrior Games LLC","PS4",Нет,215,00 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/10002970,2023-02-22,"Adventure",PEGI_3,"Стандартное издание",—,15
6825,CUSA48574,"FROGUE","QUBYTE","PS4",Нет,175,00 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/10010561,2024-06-26,"Action",PEGI_7,"Стандартное издание",—,13
6826,CUSA18462,"Freedom Finger","WIDE RIGHT INTERACTIVE","PS4",Нет,245,00 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/10000262,2020-03-23,"Action",PEGI_16,"Стандартное издание",—,12
6827,PPSA16829,"Fresh Start","Silver Lining Interactive LTD","PS5",Нет,699,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10008533,2023-09-13,"Simulation",PEGI_3,"Стандартное издание",—,17
6828,PPSA29482,"Freddy Farmer","Dolores Entertainment S.L.","PS5",Нет,257,00 TL,"Freddy Farmer: 257,00 TL; Freddy Farmer: 300,00 TL","Freddy Farmer; Freddy Farmer",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10014808,2025-05-01,"Arcade",PEGI_3,"Стандартное издание",—,14
